query_name,model_name,experiment_id,overlap_mAP
gym_equipment-47,LearningBased,AlignRank-0.95,0.0
mirror-48,LearningBased,AlignRank-0.05,0.4263888888888888
mirror-48,LearningBased,AlignRank-0.15,0.1990674603174603
mirror-48,LearningBased,AlignRank-0.25,0.1337301587301587
mirror-48,LearningBased,AlignRank-0.35,0.0964484126984127
mirror-48,LearningBased,AlignRank-0.45,0.0
mirror-48,LearningBased,AlignRank-0.55,0.0
mirror-48,LearningBased,AlignRank-0.65,0.0
mirror-48,LearningBased,AlignRank-0.75,0.0
mirror-48,LearningBased,AlignRank-0.85,0.0
mirror-48,LearningBased,AlignRank-0.95,0.0
cabinet-49,LearningBased,AlignRank-0.05,0.2272380952380953
cabinet-49,LearningBased,AlignRank-0.15,0.111563492063492
cabinet-49,LearningBased,AlignRank-0.25,0.0348253968253968
cabinet-49,LearningBased,AlignRank-0.35,0.0
cabinet-49,LearningBased,AlignRank-0.45,0.0
cabinet-49,LearningBased,AlignRank-0.55,0.0
cabinet-49,LearningBased,AlignRank-0.65,0.0
cabinet-49,LearningBased,AlignRank-0.75,0.0
cabinet-49,LearningBased,AlignRank-0.85,0.0
cabinet-49,LearningBased,AlignRank-0.95,0.0
toilet-0,LearningBased,AlignRank[-GNN]-0.05,0.6616666666666667
toilet-0,LearningBased,AlignRank[-GNN]-0.15,0.590218253968254
toilet-0,LearningBased,AlignRank[-GNN]-0.25,0.590218253968254
toilet-0,LearningBased,AlignRank[-GNN]-0.35,0.590218253968254
toilet-0,LearningBased,AlignRank[-GNN]-0.45,0.4437698412698413
toilet-0,LearningBased,AlignRank[-GNN]-0.55,0.3467063492063492
toilet-0,LearningBased,AlignRank[-GNN]-0.65,0.2002579365079365
toilet-0,LearningBased,AlignRank[-GNN]-0.75,0.0323611111111111
toilet-0,LearningBased,AlignRank[-GNN]-0.85,0.0
toilet-0,LearningBased,AlignRank[-GNN]-0.95,0.0
sofa-1,LearningBased,AlignRank[-GNN]-0.05,0.4666931216931217
sofa-1,LearningBased,AlignRank[-GNN]-0.15,0.3217195767195767
sofa-1,LearningBased,AlignRank[-GNN]-0.25,0.3001984126984127
sofa-1,LearningBased,AlignRank[-GNN]-0.35,0.1349338624338624
sofa-1,LearningBased,AlignRank[-GNN]-0.45,0.1189682539682539
sofa-1,LearningBased,AlignRank[-GNN]-0.55,0.0476322751322751
sofa-1,LearningBased,AlignRank[-GNN]-0.65,0.0
sofa-1,LearningBased,AlignRank[-GNN]-0.75,0.0
sofa-1,LearningBased,AlignRank[-GNN]-0.85,0.0
sofa-1,LearningBased,AlignRank[-GNN]-0.95,0.0
chair-2,LearningBased,AlignRank[-GNN]-0.05,0.5279563492063492
chair-2,LearningBased,AlignRank[-GNN]-0.15,0.4760912698412698
chair-2,LearningBased,AlignRank[-GNN]-0.25,0.4403670634920635
chair-2,LearningBased,AlignRank[-GNN]-0.35,0.4403670634920635
chair-2,LearningBased,AlignRank[-GNN]-0.45,0.1932440476190476
chair-2,LearningBased,AlignRank[-GNN]-0.55,0.1192261904761904
chair-2,LearningBased,AlignRank[-GNN]-0.65,0.0971428571428571
chair-2,LearningBased,AlignRank[-GNN]-0.75,0.0
chair-2,LearningBased,AlignRank[-GNN]-0.85,0.0
chair-2,LearningBased,AlignRank[-GNN]-0.95,0.0
tv_monitor-3,LearningBased,AlignRank[-GNN]-0.05,0.0809603174603174
tv_monitor-3,LearningBased,AlignRank[-GNN]-0.15,0.0381587301587301
tv_monitor-3,LearningBased,AlignRank[-GNN]-0.25,0.0
tv_monitor-3,LearningBased,AlignRank[-GNN]-0.35,0.0
tv_monitor-3,LearningBased,AlignRank[-GNN]-0.45,0.0
tv_monitor-3,LearningBased,AlignRank[-GNN]-0.55,0.0
tv_monitor-3,LearningBased,AlignRank[-GNN]-0.65,0.0
tv_monitor-3,LearningBased,AlignRank[-GNN]-0.75,0.0
tv_monitor-3,LearningBased,AlignRank[-GNN]-0.85,0.0
tv_monitor-3,LearningBased,AlignRank[-GNN]-0.95,0.0
bathtub-4,LearningBased,AlignRank[-GNN]-0.05,0.2615674603174603
bathtub-4,LearningBased,AlignRank[-GNN]-0.15,0.1448412698412698
bathtub-4,LearningBased,AlignRank[-GNN]-0.25,0.0851984126984126
bathtub-4,LearningBased,AlignRank[-GNN]-0.35,0.0119742063492063
bathtub-4,LearningBased,AlignRank[-GNN]-0.45,0.0
bathtub-4,LearningBased,AlignRank[-GNN]-0.55,0.0
bathtub-4,LearningBased,AlignRank[-GNN]-0.65,0.0
bathtub-4,LearningBased,AlignRank[-GNN]-0.75,0.0
bathtub-4,LearningBased,AlignRank[-GNN]-0.85,0.0
bathtub-4,LearningBased,AlignRank[-GNN]-0.95,0.0
cushion-5,LearningBased,AlignRank[-GNN]-0.05,0.4425793650793651
cushion-5,LearningBased,AlignRank[-GNN]-0.15,0.3205634920634921
cushion-5,LearningBased,AlignRank[-GNN]-0.25,0.2554920634920635
cushion-5,LearningBased,AlignRank[-GNN]-0.35,0.1495079365079364
cushion-5,LearningBased,AlignRank[-GNN]-0.45,0.1196507936507936
cushion-5,LearningBased,AlignRank[-GNN]-0.55,0.1067380952380952
cushion-5,LearningBased,AlignRank[-GNN]-0.65,0.009579365079365
cushion-5,LearningBased,AlignRank[-GNN]-0.75,0.0
cushion-5,LearningBased,AlignRank[-GNN]-0.85,0.0
cushion-5,LearningBased,AlignRank[-GNN]-0.95,0.0
plant-6,LearningBased,AlignRank[-GNN]-0.05,0.416058201058201
plant-6,LearningBased,AlignRank[-GNN]-0.15,0.251494708994709
plant-6,LearningBased,AlignRank[-GNN]-0.25,0.2481613756613756
plant-6,LearningBased,AlignRank[-GNN]-0.35,0.1838624338624338
plant-6,LearningBased,AlignRank[-GNN]-0.45,0.0647089947089947
plant-6,LearningBased,AlignRank[-GNN]-0.55,0.0
plant-6,LearningBased,AlignRank[-GNN]-0.65,0.0
plant-6,LearningBased,AlignRank[-GNN]-0.75,0.0
plant-6,LearningBased,AlignRank[-GNN]-0.85,0.0
plant-6,LearningBased,AlignRank[-GNN]-0.95,0.0
towel-7,LearningBased,AlignRank[-GNN]-0.05,0.0
towel-7,LearningBased,AlignRank[-GNN]-0.15,0.0
towel-7,LearningBased,AlignRank[-GNN]-0.25,0.0
towel-7,LearningBased,AlignRank[-GNN]-0.35,0.0
towel-7,LearningBased,AlignRank[-GNN]-0.45,0.0
towel-7,LearningBased,AlignRank[-GNN]-0.55,0.0
towel-7,LearningBased,AlignRank[-GNN]-0.65,0.0
towel-7,LearningBased,AlignRank[-GNN]-0.75,0.0
towel-7,LearningBased,AlignRank[-GNN]-0.85,0.0
towel-7,LearningBased,AlignRank[-GNN]-0.95,0.0
plant-8,LearningBased,AlignRank[-GNN]-0.05,0.2599920634920635
plant-8,LearningBased,AlignRank[-GNN]-0.15,0.2314999999999999
plant-8,LearningBased,AlignRank[-GNN]-0.25,0.2095873015873016
plant-8,LearningBased,AlignRank[-GNN]-0.35,0.1899523809523809
plant-8,LearningBased,AlignRank[-GNN]-0.45,0.1426507936507936
plant-8,LearningBased,AlignRank[-GNN]-0.55,0.0840714285714285
plant-8,LearningBased,AlignRank[-GNN]-0.65,0.0454920634920634
plant-8,LearningBased,AlignRank[-GNN]-0.75,0.028579365079365
plant-8,LearningBased,AlignRank[-GNN]-0.85,0.0
plant-8,LearningBased,AlignRank[-GNN]-0.95,0.0
table-9,LearningBased,AlignRank[-GNN]-0.05,1.0
table-9,LearningBased,AlignRank[-GNN]-0.15,1.0
table-9,LearningBased,AlignRank[-GNN]-0.25,0.9657936507936508
table-9,LearningBased,AlignRank[-GNN]-0.35,0.9094179894179896
table-9,LearningBased,AlignRank[-GNN]-0.45,0.6188095238095237
table-9,LearningBased,AlignRank[-GNN]-0.55,0.4156481481481481
table-9,LearningBased,AlignRank[-GNN]-0.65,0.2262301587301587
table-9,LearningBased,AlignRank[-GNN]-0.75,0.0
table-9,LearningBased,AlignRank[-GNN]-0.85,0.0
table-9,LearningBased,AlignRank[-GNN]-0.95,0.0
lighting-10,LearningBased,AlignRank[-GNN]-0.05,0.6307440476190476
lighting-10,LearningBased,AlignRank[-GNN]-0.15,0.4682242063492063
lighting-10,LearningBased,AlignRank[-GNN]-0.25,0.3832440476190476
lighting-10,LearningBased,AlignRank[-GNN]-0.35,0.2982242063492063
lighting-10,LearningBased,AlignRank[-GNN]-0.45,0.172172619047619
lighting-10,LearningBased,AlignRank[-GNN]-0.55,0.1214484126984127
lighting-10,LearningBased,AlignRank[-GNN]-0.65,0.0
lighting-10,LearningBased,AlignRank[-GNN]-0.75,0.0
lighting-10,LearningBased,AlignRank[-GNN]-0.85,0.0
lighting-10,LearningBased,AlignRank[-GNN]-0.95,0.0
shelving-11,LearningBased,AlignRank[-GNN]-0.05,0.8297023809523809
shelving-11,LearningBased,AlignRank[-GNN]-0.15,0.8078968253968254
shelving-11,LearningBased,AlignRank[-GNN]-0.25,0.7425595238095238
shelving-11,LearningBased,AlignRank[-GNN]-0.35,0.3859325396825396
shelving-11,LearningBased,AlignRank[-GNN]-0.45,0.054781746031746
shelving-11,LearningBased,AlignRank[-GNN]-0.55,0.0
shelving-11,LearningBased,AlignRank[-GNN]-0.65,0.0
shelving-11,LearningBased,AlignRank[-GNN]-0.75,0.0
shelving-11,LearningBased,AlignRank[-GNN]-0.85,0.0
shelving-11,LearningBased,AlignRank[-GNN]-0.95,0.0
curtain-12,LearningBased,AlignRank[-GNN]-0.05,0.3487698412698412
curtain-12,LearningBased,AlignRank[-GNN]-0.15,0.3487698412698412
curtain-12,LearningBased,AlignRank[-GNN]-0.25,0.3487698412698412
curtain-12,LearningBased,AlignRank[-GNN]-0.35,0.3487698412698412
curtain-12,LearningBased,AlignRank[-GNN]-0.45,0.3487698412698412
curtain-12,LearningBased,AlignRank[-GNN]-0.55,0.1464484126984127
curtain-12,LearningBased,AlignRank[-GNN]-0.65,0.0
curtain-12,LearningBased,AlignRank[-GNN]-0.75,0.0
curtain-12,LearningBased,AlignRank[-GNN]-0.85,0.0
curtain-12,LearningBased,AlignRank[-GNN]-0.95,0.0
chair-13,LearningBased,AlignRank[-GNN]-0.05,1.0
chair-13,LearningBased,AlignRank[-GNN]-0.15,1.0
chair-13,LearningBased,AlignRank[-GNN]-0.25,0.992962962962963
chair-13,LearningBased,AlignRank[-GNN]-0.35,0.9554761904761906
chair-13,LearningBased,AlignRank[-GNN]-0.45,0.7642989417989419
chair-13,LearningBased,AlignRank[-GNN]-0.55,0.5126190476190475
chair-13,LearningBased,AlignRank[-GNN]-0.65,0.1278968253968254
chair-13,LearningBased,AlignRank[-GNN]-0.75,0.0
chair-13,LearningBased,AlignRank[-GNN]-0.85,0.0
chair-13,LearningBased,AlignRank[-GNN]-0.95,0.0
chair-14,LearningBased,AlignRank[-GNN]-0.05,0.5433630952380952
chair-14,LearningBased,AlignRank[-GNN]-0.15,0.4429662698412698
chair-14,LearningBased,AlignRank[-GNN]-0.25,0.2982242063492063
chair-14,LearningBased,AlignRank[-GNN]-0.35,0.28625
chair-14,LearningBased,AlignRank[-GNN]-0.45,0.2141071428571428
chair-14,LearningBased,AlignRank[-GNN]-0.55,0.1217559523809523
chair-14,LearningBased,AlignRank[-GNN]-0.65,0.0732242063492063
chair-14,LearningBased,AlignRank[-GNN]-0.75,0.0
chair-14,LearningBased,AlignRank[-GNN]-0.85,0.0
chair-14,LearningBased,AlignRank[-GNN]-0.95,0.0
chair-15,LearningBased,AlignRank[-GNN]-0.05,0.4267757936507936
chair-15,LearningBased,AlignRank[-GNN]-0.15,0.4267757936507936
chair-15,LearningBased,AlignRank[-GNN]-0.25,0.4267757936507936
chair-15,LearningBased,AlignRank[-GNN]-0.35,0.3699107142857142
chair-15,LearningBased,AlignRank[-GNN]-0.45,0.3060019841269841
chair-15,LearningBased,AlignRank[-GNN]-0.55,0.25
chair-15,LearningBased,AlignRank[-GNN]-0.65,0.0962301587301587
chair-15,LearningBased,AlignRank[-GNN]-0.75,0.0568650793650793
chair-15,LearningBased,AlignRank[-GNN]-0.85,0.0
chair-15,LearningBased,AlignRank[-GNN]-0.95,0.0
chair-16,LearningBased,AlignRank[-GNN]-0.05,0.6380555555555555
chair-16,LearningBased,AlignRank[-GNN]-0.15,0.5558412698412698
chair-16,LearningBased,AlignRank[-GNN]-0.25,0.4102777777777778
chair-16,LearningBased,AlignRank[-GNN]-0.35,0.3555634920634921
chair-16,LearningBased,AlignRank[-GNN]-0.45,0.1870873015873015
chair-16,LearningBased,AlignRank[-GNN]-0.55,0.0999285714285714
chair-16,LearningBased,AlignRank[-GNN]-0.65,0.0261349206349206
chair-16,LearningBased,AlignRank[-GNN]-0.75,0.0
chair-16,LearningBased,AlignRank[-GNN]-0.85,0.0
chair-16,LearningBased,AlignRank[-GNN]-0.95,0.0
table-17,LearningBased,AlignRank[-GNN]-0.05,0.4135978835978836
table-17,LearningBased,AlignRank[-GNN]-0.15,0.4135978835978836
table-17,LearningBased,AlignRank[-GNN]-0.25,0.2404629629629629
table-17,LearningBased,AlignRank[-GNN]-0.35,0.2334259259259258
table-17,LearningBased,AlignRank[-GNN]-0.45,0.1055291005291005
table-17,LearningBased,AlignRank[-GNN]-0.55,0.0647089947089947
table-17,LearningBased,AlignRank[-GNN]-0.65,0.036521164021164
table-17,LearningBased,AlignRank[-GNN]-0.75,0.0
table-17,LearningBased,AlignRank[-GNN]-0.85,0.0
table-17,LearningBased,AlignRank[-GNN]-0.95,0.0
table-18,LearningBased,AlignRank[-GNN]-0.05,0.4204365079365079
table-18,LearningBased,AlignRank[-GNN]-0.15,0.2966269841269842
table-18,LearningBased,AlignRank[-GNN]-0.25,0.241845238095238
table-18,LearningBased,AlignRank[-GNN]-0.35,0.2178968253968253
table-18,LearningBased,AlignRank[-GNN]-0.45,0.0
table-18,LearningBased,AlignRank[-GNN]-0.55,0.0
table-18,LearningBased,AlignRank[-GNN]-0.65,0.0
table-18,LearningBased,AlignRank[-GNN]-0.75,0.0
table-18,LearningBased,AlignRank[-GNN]-0.85,0.0
table-18,LearningBased,AlignRank[-GNN]-0.95,0.0
table-19,LearningBased,AlignRank[-GNN]-0.05,0.4288988095238095
table-19,LearningBased,AlignRank[-GNN]-0.15,0.3533928571428571
table-19,LearningBased,AlignRank[-GNN]-0.25,0.2527777777777777
table-19,LearningBased,AlignRank[-GNN]-0.35,0.2475
table-19,LearningBased,AlignRank[-GNN]-0.45,0.1939980158730158
table-19,LearningBased,AlignRank[-GNN]-0.55,0.1939980158730158
table-19,LearningBased,AlignRank[-GNN]-0.65,0.0688392857142857
table-19,LearningBased,AlignRank[-GNN]-0.75,0.0357242063492063
table-19,LearningBased,AlignRank[-GNN]-0.85,0.0
table-19,LearningBased,AlignRank[-GNN]-0.95,0.0
table-20,LearningBased,AlignRank[-GNN]-0.05,0.581031746031746
table-20,LearningBased,AlignRank[-GNN]-0.15,0.4988492063492065
table-20,LearningBased,AlignRank[-GNN]-0.25,0.3237380952380952
table-20,LearningBased,AlignRank[-GNN]-0.35,0.2565793650793651
table-20,LearningBased,AlignRank[-GNN]-0.45,0.2360555555555555
table-20,LearningBased,AlignRank[-GNN]-0.55,0.1171587301587301
table-20,LearningBased,AlignRank[-GNN]-0.65,0.0
table-20,LearningBased,AlignRank[-GNN]-0.75,0.0
table-20,LearningBased,AlignRank[-GNN]-0.85,0.0
table-20,LearningBased,AlignRank[-GNN]-0.95,0.0
chest_of_drawers-21,LearningBased,AlignRank[-GNN]-0.05,0.7023544973544973
chest_of_drawers-21,LearningBased,AlignRank[-GNN]-0.15,0.7023544973544973
chest_of_drawers-21,LearningBased,AlignRank[-GNN]-0.25,0.6380555555555555
chest_of_drawers-21,LearningBased,AlignRank[-GNN]-0.35,0.5704232804232803
chest_of_drawers-21,LearningBased,AlignRank[-GNN]-0.45,0.424100529100529
chest_of_drawers-21,LearningBased,AlignRank[-GNN]-0.55,0.2294179894179893
chest_of_drawers-21,LearningBased,AlignRank[-GNN]-0.65,0.036521164021164
chest_of_drawers-21,LearningBased,AlignRank[-GNN]-0.75,0.0
chest_of_drawers-21,LearningBased,AlignRank[-GNN]-0.85,0.0
chest_of_drawers-21,LearningBased,AlignRank[-GNN]-0.95,0.0
chest_of_drawers-22,LearningBased,AlignRank[-GNN]-0.05,0.233234126984127
chest_of_drawers-22,LearningBased,AlignRank[-GNN]-0.15,0.233234126984127
chest_of_drawers-22,LearningBased,AlignRank[-GNN]-0.25,0.233234126984127
chest_of_drawers-22,LearningBased,AlignRank[-GNN]-0.35,0.233234126984127
chest_of_drawers-22,LearningBased,AlignRank[-GNN]-0.45,0.233234126984127
chest_of_drawers-22,LearningBased,AlignRank[-GNN]-0.55,0.2226785714285714
chest_of_drawers-22,LearningBased,AlignRank[-GNN]-0.65,0.0
chest_of_drawers-22,LearningBased,AlignRank[-GNN]-0.75,0.0
chest_of_drawers-22,LearningBased,AlignRank[-GNN]-0.85,0.0
chest_of_drawers-22,LearningBased,AlignRank[-GNN]-0.95,0.0
chest_of_drawers-23,LearningBased,AlignRank[-GNN]-0.05,0.172
chest_of_drawers-23,LearningBased,AlignRank[-GNN]-0.15,0.1632777777777777
chest_of_drawers-23,LearningBased,AlignRank[-GNN]-0.25,0.0754920634920635
chest_of_drawers-23,LearningBased,AlignRank[-GNN]-0.35,0.058579365079365
chest_of_drawers-23,LearningBased,AlignRank[-GNN]-0.45,0.058579365079365
chest_of_drawers-23,LearningBased,AlignRank[-GNN]-0.55,0.058579365079365
chest_of_drawers-23,LearningBased,AlignRank[-GNN]-0.65,0.0
chest_of_drawers-23,LearningBased,AlignRank[-GNN]-0.75,0.0
chest_of_drawers-23,LearningBased,AlignRank[-GNN]-0.85,0.0
chest_of_drawers-23,LearningBased,AlignRank[-GNN]-0.95,0.0
chest_of_drawers-24,LearningBased,AlignRank[-GNN]-0.05,0.2562202380952381
chest_of_drawers-24,LearningBased,AlignRank[-GNN]-0.15,0.2509424603174603
chest_of_drawers-24,LearningBased,AlignRank[-GNN]-0.25,0.1453670634920635
chest_of_drawers-24,LearningBased,AlignRank[-GNN]-0.35,0.1375892857142857
chest_of_drawers-24,LearningBased,AlignRank[-GNN]-0.45,0.0
chest_of_drawers-24,LearningBased,AlignRank[-GNN]-0.55,0.0
chest_of_drawers-24,LearningBased,AlignRank[-GNN]-0.65,0.0
chest_of_drawers-24,LearningBased,AlignRank[-GNN]-0.75,0.0
chest_of_drawers-24,LearningBased,AlignRank[-GNN]-0.85,0.0
chest_of_drawers-24,LearningBased,AlignRank[-GNN]-0.95,0.0
chest_of_drawers-25,LearningBased,AlignRank[-GNN]-0.05,0.2774047619047619
chest_of_drawers-25,LearningBased,AlignRank[-GNN]-0.15,0.2774047619047619
chest_of_drawers-25,LearningBased,AlignRank[-GNN]-0.25,0.2554920634920635
chest_of_drawers-25,LearningBased,AlignRank[-GNN]-0.35,0.1385079365079365
chest_of_drawers-25,LearningBased,AlignRank[-GNN]-0.45,0.1385079365079365
chest_of_drawers-25,LearningBased,AlignRank[-GNN]-0.55,0.081015873015873
chest_of_drawers-25,LearningBased,AlignRank[-GNN]-0.65,0.0067222222222222
chest_of_drawers-25,LearningBased,AlignRank[-GNN]-0.75,0.0
chest_of_drawers-25,LearningBased,AlignRank[-GNN]-0.85,0.0
chest_of_drawers-25,LearningBased,AlignRank[-GNN]-0.95,0.0
sofa-26,LearningBased,AlignRank[-GNN]-0.05,0.3465476190476191
sofa-26,LearningBased,AlignRank[-GNN]-0.15,0.2771825396825396
sofa-26,LearningBased,AlignRank[-GNN]-0.25,0.2289583333333333
sofa-26,LearningBased,AlignRank[-GNN]-0.35,0.1609523809523809
sofa-26,LearningBased,AlignRank[-GNN]-0.45,0.1556746031746032
sofa-26,LearningBased,AlignRank[-GNN]-0.55,0.0172519841269841
sofa-26,LearningBased,AlignRank[-GNN]-0.65,0.0
sofa-26,LearningBased,AlignRank[-GNN]-0.75,0.0
sofa-26,LearningBased,AlignRank[-GNN]-0.85,0.0
sofa-26,LearningBased,AlignRank[-GNN]-0.95,0.0
sofa-27,LearningBased,AlignRank[-GNN]-0.05,0.2412460317460317
sofa-27,LearningBased,AlignRank[-GNN]-0.15,0.1495952380952381
sofa-27,LearningBased,AlignRank[-GNN]-0.25,0.1495952380952381
sofa-27,LearningBased,AlignRank[-GNN]-0.35,0.1495952380952381
sofa-27,LearningBased,AlignRank[-GNN]-0.45,0.1495952380952381
sofa-27,LearningBased,AlignRank[-GNN]-0.55,0.1038809523809523
sofa-27,LearningBased,AlignRank[-GNN]-0.65,0.0
sofa-27,LearningBased,AlignRank[-GNN]-0.75,0.0
sofa-27,LearningBased,AlignRank[-GNN]-0.85,0.0
sofa-27,LearningBased,AlignRank[-GNN]-0.95,0.0
sofa-28,LearningBased,AlignRank[-GNN]-0.05,0.6020634920634921
sofa-28,LearningBased,AlignRank[-GNN]-0.15,0.4096031746031746
sofa-28,LearningBased,AlignRank[-GNN]-0.25,0.4046031746031746
sofa-28,LearningBased,AlignRank[-GNN]-0.35,0.3996031746031746
sofa-28,LearningBased,AlignRank[-GNN]-0.45,0.3996031746031746
sofa-28,LearningBased,AlignRank[-GNN]-0.55,0.3996031746031746
sofa-28,LearningBased,AlignRank[-GNN]-0.65,0.0964484126984127
sofa-28,LearningBased,AlignRank[-GNN]-0.75,0.0964484126984127
sofa-28,LearningBased,AlignRank[-GNN]-0.85,0.0
sofa-28,LearningBased,AlignRank[-GNN]-0.95,0.0
sofa-29,LearningBased,AlignRank[-GNN]-0.05,0.1981613756613756
sofa-29,LearningBased,AlignRank[-GNN]-0.15,0.1981613756613756
sofa-29,LearningBased,AlignRank[-GNN]-0.25,0.1981613756613756
sofa-29,LearningBased,AlignRank[-GNN]-0.35,0.1981613756613756
sofa-29,LearningBased,AlignRank[-GNN]-0.45,0.1981613756613756
sofa-29,LearningBased,AlignRank[-GNN]-0.55,0.1119312169312169
sofa-29,LearningBased,AlignRank[-GNN]-0.65,0.0
sofa-29,LearningBased,AlignRank[-GNN]-0.75,0.0
sofa-29,LearningBased,AlignRank[-GNN]-0.85,0.0
sofa-29,LearningBased,AlignRank[-GNN]-0.95,0.0
lighting-30,LearningBased,AlignRank[-GNN]-0.05,0.4271428571428571
lighting-30,LearningBased,AlignRank[-GNN]-0.15,0.3848611111111111
lighting-30,LearningBased,AlignRank[-GNN]-0.25,0.1741269841269841
lighting-30,LearningBased,AlignRank[-GNN]-0.35,0.1262301587301587
lighting-30,LearningBased,AlignRank[-GNN]-0.45,0.054781746031746
lighting-30,LearningBased,AlignRank[-GNN]-0.55,0.054781746031746
lighting-30,LearningBased,AlignRank[-GNN]-0.65,0.0
lighting-30,LearningBased,AlignRank[-GNN]-0.75,0.0
lighting-30,LearningBased,AlignRank[-GNN]-0.85,0.0
lighting-30,LearningBased,AlignRank[-GNN]-0.95,0.0
lighting-31,LearningBased,AlignRank[-GNN]-0.05,0.1874206349206349
lighting-31,LearningBased,AlignRank[-GNN]-0.15,0.1874206349206349
lighting-31,LearningBased,AlignRank[-GNN]-0.25,0.1227116402116402
lighting-31,LearningBased,AlignRank[-GNN]-0.35,0.1227116402116402
lighting-31,LearningBased,AlignRank[-GNN]-0.45,0.0717460317460317
lighting-31,LearningBased,AlignRank[-GNN]-0.55,0.036521164021164
lighting-31,LearningBased,AlignRank[-GNN]-0.65,0.0
lighting-31,LearningBased,AlignRank[-GNN]-0.75,0.0
lighting-31,LearningBased,AlignRank[-GNN]-0.85,0.0
lighting-31,LearningBased,AlignRank[-GNN]-0.95,0.0
bed-32,LearningBased,AlignRank[-GNN]-0.05,0.2474920634920635
bed-32,LearningBased,AlignRank[-GNN]-0.15,0.2285793650793651
bed-32,LearningBased,AlignRank[-GNN]-0.25,0.198
bed-32,LearningBased,AlignRank[-GNN]-0.35,0.1319841269841269
bed-32,LearningBased,AlignRank[-GNN]-0.45,0.0971587301587301
bed-32,LearningBased,AlignRank[-GNN]-0.55,0.0
bed-32,LearningBased,AlignRank[-GNN]-0.65,0.0
bed-32,LearningBased,AlignRank[-GNN]-0.75,0.0
bed-32,LearningBased,AlignRank[-GNN]-0.85,0.0
bed-32,LearningBased,AlignRank[-GNN]-0.95,0.0
bed-33,LearningBased,AlignRank[-GNN]-0.05,0.5773214285714285
bed-33,LearningBased,AlignRank[-GNN]-0.15,0.4558730158730159
bed-33,LearningBased,AlignRank[-GNN]-0.25,0.3092261904761905
bed-33,LearningBased,AlignRank[-GNN]-0.35,0.24375
bed-33,LearningBased,AlignRank[-GNN]-0.45,0.2142063492063492
bed-33,LearningBased,AlignRank[-GNN]-0.55,0.1182837301587301
bed-33,LearningBased,AlignRank[-GNN]-0.65,0.037281746031746
bed-33,LearningBased,AlignRank[-GNN]-0.75,0.021140873015873
bed-33,LearningBased,AlignRank[-GNN]-0.85,0.0
bed-33,LearningBased,AlignRank[-GNN]-0.95,0.0
cushion-34,LearningBased,AlignRank[-GNN]-0.05,0.3578670634920635
cushion-34,LearningBased,AlignRank[-GNN]-0.15,0.2753472222222222
cushion-34,LearningBased,AlignRank[-GNN]-0.25,0.2218452380952381
cushion-34,LearningBased,AlignRank[-GNN]-0.35,0.1250892857142857
cushion-34,LearningBased,AlignRank[-GNN]-0.45,0.0
cushion-34,LearningBased,AlignRank[-GNN]-0.55,0.0
cushion-34,LearningBased,AlignRank[-GNN]-0.65,0.0
cushion-34,LearningBased,AlignRank[-GNN]-0.75,0.0
cushion-34,LearningBased,AlignRank[-GNN]-0.85,0.0
cushion-34,LearningBased,AlignRank[-GNN]-0.95,0.0
cushion-35,LearningBased,AlignRank[-GNN]-0.05,0.7755079365079365
cushion-35,LearningBased,AlignRank[-GNN]-0.15,0.5394206349206349
cushion-35,LearningBased,AlignRank[-GNN]-0.25,0.4264920634920635
cushion-35,LearningBased,AlignRank[-GNN]-0.35,0.2373015873015872
cushion-35,LearningBased,AlignRank[-GNN]-0.45,0.1763650793650793
cushion-35,LearningBased,AlignRank[-GNN]-0.55,0.1476507936507936
cushion-35,LearningBased,AlignRank[-GNN]-0.65,0.058579365079365
cushion-35,LearningBased,AlignRank[-GNN]-0.75,0.0
cushion-35,LearningBased,AlignRank[-GNN]-0.85,0.0
cushion-35,LearningBased,AlignRank[-GNN]-0.95,0.0
objects-36,LearningBased,AlignRank[-GNN]-0.05,0.7034722222222223
objects-36,LearningBased,AlignRank[-GNN]-0.15,0.6929166666666667
objects-36,LearningBased,AlignRank[-GNN]-0.25,0.6593055555555557
objects-36,LearningBased,AlignRank[-GNN]-0.35,0.5578571428571428
objects-36,LearningBased,AlignRank[-GNN]-0.45,0.2435119047619047
objects-36,LearningBased,AlignRank[-GNN]-0.55,0.0
objects-36,LearningBased,AlignRank[-GNN]-0.65,0.0
objects-36,LearningBased,AlignRank[-GNN]-0.75,0.0
objects-36,LearningBased,AlignRank[-GNN]-0.85,0.0
objects-36,LearningBased,AlignRank[-GNN]-0.95,0.0
objects-37,LearningBased,AlignRank[-GNN]-0.05,0.6767757936507937
objects-37,LearningBased,AlignRank[-GNN]-0.15,0.6689980158730159
objects-37,LearningBased,AlignRank[-GNN]-0.25,0.5687301587301588
objects-37,LearningBased,AlignRank[-GNN]-0.35,0.4953769841269841
objects-37,LearningBased,AlignRank[-GNN]-0.45,0.241140873015873
objects-37,LearningBased,AlignRank[-GNN]-0.55,0.1275198412698412
objects-37,LearningBased,AlignRank[-GNN]-0.65,0.0382242063492063
objects-37,LearningBased,AlignRank[-GNN]-0.75,0.0
objects-37,LearningBased,AlignRank[-GNN]-0.85,0.0
objects-37,LearningBased,AlignRank[-GNN]-0.95,0.0
objects-38,LearningBased,AlignRank[-GNN]-0.05,0.3935185185185185
objects-38,LearningBased,AlignRank[-GNN]-0.15,0.2315873015873016
